Datum;RGSCode;RGSName;Bundesland;Geschlecht;Nationalitaet;BESTAND;ZUGANG;ABGANG;
2021-12-31;328;Scheibbs;Niederösterreich;M;Inländer_innen;517;356;59;
2021-12-31;328;Scheibbs;Niederösterreich;W;Ausländer_innen;59;22;16;
2021-12-31;328;Scheibbs;Niederösterreich;W;Inländer_innen;220;96;68;
2021-12-31;329;Schwechat;Niederösterreich;M;Ausländer_innen;403;209;55;
2021-12-31;329;Schwechat;Niederösterreich;M;Inländer_innen;888;215;102;
2021-12-31;329;Schwechat;Niederösterreich;W;Ausländer_innen;300;92;74;
2021-12-31;329;Schwechat;Niederösterreich;W;Inländer_innen;762;165;131;
2021-12-31;331;Tulln;Niederösterreich;M;Ausländer_innen;430;265;54;
2021-12-31;331;Tulln;Niederösterreich;M;Inländer_innen;1116;384;174;
2021-12-31;331;Tulln;Niederösterreich;W;Ausländer_innen;216;84;67;
2021-12-31;331;Tulln;Niederösterreich;W;Inländer_innen;797;245;191;
2021-12-31;332;Waidhofen/Thaya;Niederösterreich;M;Ausländer_innen;29;10;5;
2021-12-31;332;Waidhofen/Thaya;Niederösterreich;M;Inländer_innen;432;227;40;
2021-12-31;332;Waidhofen/Thaya;Niederösterreich;W;Ausländer_innen;19;7;2;
2021-12-31;332;Waidhofen/Thaya;Niederösterreich;W;Inländer_innen;220;73;55;
2021-12-31;333;Waidhofen/Ybbs;Niederösterreich;M;Ausländer_innen;51;36;14;
2021-12-31;333;Waidhofen/Ybbs;Niederösterreich;M;Inländer_innen;237;156;42;
2021-12-31;333;Waidhofen/Ybbs;Niederösterreich;W;Ausländer_innen;31;15;10;
2021-12-31;333;Waidhofen/Ybbs;Niederösterreich;W;Inländer_innen;131;46;42;
2021-12-31;334;Wr. Neustadt;Niederösterreich;M;Ausländer_innen;866;426;175;
2021-12-31;334;Wr. Neustadt;Niederösterreich;M;Inländer_innen;2122;667;387;
2021-12-31;334;Wr. Neustadt;Niederösterreich;W;Ausländer_innen;570;157;169;
2021-12-31;334;Wr. Neustadt;Niederösterreich;W;Inländer_innen;1779;492;384;
2021-12-31;335;Zwettl;Niederösterreich;M;Ausländer_innen;28;13;4;
2021-12-31;335;Zwettl;Niederösterreich;M;Inländer_innen;703;497;59;
2021-12-31;335;Zwettl;Niederösterreich;W;Ausländer_innen;30;12;4;
2021-12-31;335;Zwettl;Niederösterreich;W;Inländer_innen;294;131;78;
2021-12-31;400;Oberösterreich;Oberösterreich;M;Ausländer_innen;1;0;0;
2021-12-31;401;Braunau;Oberösterreich;M;Ausländer_innen;520;304;92;
2021-12-31;401;Braunau;Oberösterreich;M;Inländer_innen;1110;489;121;
2021-12-31;401;Braunau;Oberösterreich;W;Ausländer_innen;375;123;72;
2021-12-31;401;Braunau;Oberösterreich;W;Inländer_innen;743;196;124;
2021-12-31;402;Eferding;Oberösterreich;M;Ausländer_innen;113;83;19;
2021-12-31;402;Eferding;Oberösterreich;M;Inländer_innen;254;135;46;
2021-12-31;402;Eferding;Oberösterreich;W;Ausländer_innen;59;28;8;
2021-12-31;402;Eferding;Oberösterreich;W;Inländer_innen;148;53;38;
2021-12-31;403;Freistadt;Oberösterreich;M;Ausländer_innen;122;75;15;
2021-12-31;403;Freistadt;Oberösterreich;M;Inländer_innen;566;336;91;
2021-12-31;403;Freistadt;Oberösterreich;W;Ausländer_innen;40;13;20;
2021-12-31;403;Freistadt;Oberösterreich;W;Inländer_innen;371;119;95;
2021-12-31;404;Gmunden;Oberösterreich;M;Ausländer_innen;327;217;103;
2021-12-31;404;Gmunden;Oberösterreich;M;Inländer_innen;905;422;215;
2021-12-31;404;Gmunden;Oberösterreich;W;Ausländer_innen;222;97;106;
2021-12-31;404;Gmunden;Oberösterreich;W;Inländer_innen;573;193;195;
2021-12-31;406;Grieskirchen;Oberösterreich;M;Ausländer_innen;228;184;44;
2021-12-31;406;Grieskirchen;Oberösterreich;M;Inländer_innen;586;340;82;
2021-12-31;406;Grieskirchen;Oberösterreich;W;Ausländer_innen;106;35;26;
2021-12-31;406;Grieskirchen;Oberösterreich;W;Inländer_innen;331;120;94;
2021-12-31;407;Kirchdorf/Krems;Oberösterreich;M;Ausländer_innen;195;135;35;
2021-12-31;407;Kirchdorf/Krems;Oberösterreich;M;Inländer_innen;462;212;111;
2021-12-31;407;Kirchdorf/Krems;Oberösterreich;W;Ausländer_innen;106;42;34;
2021-12-31;407;Kirchdorf/Krems;Oberösterreich;W;Inländer_innen;316;119;109;
2021-12-31;409;Linz neu;Oberösterreich;M;Ausländer_innen;2766;1427;385;
2021-12-31;409;Linz neu;Oberösterreich;M;Inländer_innen;3354;952;471;
2021-12-31;409;Linz neu;Oberösterreich;W;Ausländer_innen;1561;384;402;
2021-12-31;409;Linz neu;Oberösterreich;W;Inländer_innen;2356;540;440;
2021-12-31;411;Perg;Oberösterreich;M;Ausländer_innen;249;180;59;
2021-12-31;411;Perg;Oberösterreich;M;Inländer_innen;613;357;84;
2021-12-31;411;Perg;Oberösterreich;W;Ausländer_innen;116;57;41;
2021-12-31;411;Perg;Oberösterreich;W;Inländer_innen;427;178;102;
2021-12-31;412;Ried im Innkreis;Oberösterreich;M;Ausländer_innen;321;244;54;
2021-12-31;412;Ried im Innkreis;Oberösterreich;M;Inländer_innen;632;390;106;
2021-12-31;412;Ried im Innkreis;Oberösterreich;W;Ausländer_innen;156;82;56;
